year,name,college,height_in,weight_lbs,hand_size_in,arm_length_in,40_yard,bench_press,vert_leap_in,broad_jump_in,shuttle,3cone,60yd_shuttle,bodytype,pos,seasons,wAV,games,round,overall,pick,Fitzgerald-Spielberger,Johnson,Schuckers,ras,tsa
2011,Darryl Smith,Appalachian State (NC),70.63,239,10.25,32,4.75,20,31,104,4.45,7.35,11.87,STRONG,LB,4,5,24,6,186,26,352,17,137,3.416,1.962
2011,David Arkin,Missouri State,76.75,300,10.5,33.88,5.31,25,29,103,4.63,7.6,,BIG,OL,6,0,3,4,110,14,618,74,256,4.935,3.184
2011,Davon House,New Mexico State,72.5,200,9.5,31.88,4.44,14,33.5,109,4.12,6.65,11.07,SKILL,DB,8,17,87,4,131,3,529,41,204,5.924,2.898
2011,DeMarco Murray,Oklahoma,71.63,213,9.25,32,4.37,21,34.5,130,4.18,7.28,,STRONG,RB,7,60,99,3,71,7,840,235,417,6.445,3.789
2011,Delone Carter,Syracuse,68.63,222,9.5,31,4.54,27,37,120,4.07,6.92,,STRONG,RB,3,3,27,4,119,23,578,56,232,7.280,4.25
2011,Denarius Moore,Tennessee,71.63,194,9.5,33,4.43,13,36,118,4.15,6.78,,SKILL,WR,5,15,57,5,148,20,468,32,169,5.979,3.027
2011,Derek Newton,Arkansas State,76.88,311,9.38,33.13,5,24,25.5,100,5,7.76,,BIG,OL,8,28,83,7,214,22,281,6,130,4.874,2.865
2011,Derek Sherrod,Mississippi State,77.38,321,11,35.38,5.18,23,28,97,4.63,7.43,,BIG,OL,4,3,20,1,32,32,1244,590,679,5.381,3.181
2011,Dion Lewis,Pittsburgh,66.63,193,8.75,28.13,4.56,17,34.5,112,4.18,6.9,11.39,STRONG,RB,10,31,102,5,149,21,464,32,167,4.881,1.954
2011,Dontay Moch,Nevada,73.38,248,9.25,33,4.4,21,42,128,4.38,7.09,,STRONG,LB,4,0,8,3,66,2,877,260,443,7.447,4.881
2011,Doug Hogue,Syracuse,74.5,235,9.38,32.63,4.62,18,36,121,4.57,7.09,11.76,STRONG,LB,2,2,27,5,157,29,438,29,154,5.615,3.541
2011,Drake Nevis,Louisiana State,72.63,294,9.38,31.5,5.06,31,30.5,112,4.65,7.71,,BIG,DL,3,4,26,3,87,23,737,155,342,5.993,3.756
2011,Dwayne Harris,East Carolina (NC),70.38,203,10.13,31.13,4.53,10,34,111,4.21,6.77,11.68,SKILL,WR,10,12,109,6,176,16,380,21,138,4.394,1.939
2011,Eric Hagg,Nebraska,73.38,209,10.13,32.88,4.62,18,34.5,121,4.19,6.73,11.38,SKILL,DB,2,3,22,7,248,6.351,4.253
2011,Evan Royster,Penn State,71.63,212,9.25,30.75,4.65,20,34,113,4.18,7.07,,STRONG,RB,3,4,32,6,177,17,377,21,138,5.190,2.684
2011,Greg Jones,Michigan State,72.13,242,10,32,4.75,21,31.5,117,4.27,7.21,11.82,STRONG,LB,2,3,22,6,185,25,354,17,137,4.971,3.103
2011,Greg Little,North Carolina,74.5,231,9.13,33.25,4.51,27,40.5,129,4.21,6.8,11.28,SKILL,WR,4,12,54,2,59,27,934,310,483,8.441,5.901
2011,Greg Lloyd,Connecticut,73.13,246,10.13,33.5,4.8,22,32,109,4.46,7.17,11.77,STRONG,LB,2,0,2,7,237,4.426,2.967
2011,Greg Salas,Hawaii,73.13,210,9.25,32,4.53,15,37,120,4.1,6.65,11.21,SKILL,WR,6,4,29,4,112,16,609,70,250,6.867,4.187
2011,Jah Reid,Central Florida,79.13,327,10.25,34.38,5.32,28,29.5,111,4.65,7.73,,BIG,OL,6,10,61,3,85,21,749,165,351,6.246,4.632
2011,Jaiquawn Jarrett,Temple,71.88,198,10,32.25,4.62,14,30,113,4.14,6.95,11.72,SKILL,DB,5,5,47,2,54,22,979,360,512,4.223,2.228
2011,Jalil Brown,Colorado,72.63,204,9.88,30.75,4.52,24,35.5,116,4.25,6.85,11.32,SKILL,DB,5,4,47,4,118,22,582,58,234,6.672,4.279
2011,James Brewer,Indiana,78.25,323,10.38,35.5,5.21,25,26,100,4.81,7.84,,BIG,OL,4,4,26,4,117,21,587,60,236,4.934,3.321
2011,James Thomas,West Virginia,73,241,9.5,30.5,4.65,23,30.5,114,4.28,7.23,11.84,STRONG,LB,7,12,62,6,195,3,328,13,135,5.457,3.307
2011,Jamie Harper,Clemson,71.38,233,8.88,30.38,4.53,24,36.5,120,4.39,7.16,,STRONG,RB,2,1,23,4,130,2,533,42,206,6.479,4.101
2011,Jarvis Jenkins,Clemson,76,310,9.5,33.25,5.03,17,26.5,98,4.83,7.42,,BIG,DL,8,23,98,2,41,9,1118,490,604,4.234,1.949
2011,Jerrel Jernigan,Troy (AL),68.88,185,9.25,32,4.46,11,37.5,117,4.25,7.07,11.57,SKILL,WR,4,2,34,3,83,19,761,175,360,4.463,2.082
2011,Jerrell Powe,Mississippi,73.75,335,9.63,33.25,5.25,27,25,93,5.06,8.17,,BIG,DL,4,5,28,6,199,7,318,12,135,3.543,2.307
2011,Jimmy Smith,Colorado,74.25,211,9.75,32.25,4.42,24,36,123,4.06,6.93,,SKILL,DB,11,33,128,1,27,27,1330,680,724,8.291,5.31
2011,John Moffitt,Wisconsin,76.25,319,9.5,33,5.51,23,30.5,102,4.53,7.79,,BIG,OL,3,6,19,3,75,11,812,215,398,4.591,3.075
2011,Jon Baldwin,Pittsburgh,76.38,228,10.13,33.63,4.49,20,42,129,4.34,7.07,11.4,SKILL,WR,3,4,33,1,26,26,1349,700,733,7.821,5.685
2011,Jordan Cameron,Southern California,77.25,254,9.75,33.5,4.53,23,37.5,119,4.03,6.82,11.56,STRONG,TE,6,13,66,4,102,6,656,92,282,8.583,5.475
2011,Jordan Todman,Connecticut,68.88,203,9.38,32,4.4,25,38,126,4.18,7.24,11.25,STRONG,RB,7,5,74,6,183,23,360,18,137,6.865,4.16
2011,Joseph Barksdale,Louisiana State,76.75,325,10,36,5.31,29,29,103,4.75,8.27,,BIG,OL,8,35,106,3,92,28,709,132,321,5.090,3.844
2011,Josh Thomas,Buffalo,70.25,191,9.13,31.63,4.46,13,38.5,126,4.15,6.99,11.25,SKILL,DB,5,7,51,5,143,15,485,35,179,5.870,3.219
2011,Julian Vandervelde,Iowa,73.88,301,9.63,32.75,5.12,23,31,104,4.59,7.46,,BIG,OL,5,1,18,5,161,1,425,27,149,5.097,2.746
2011,Julio Jones,Alabama,74.75,220,9.75,33.75,4.34,17,38.5,135,4.25,6.66,11.07,SKILL,WR,13,101,166,1,6,6,2092,1600,941,8.420,5.502
2011,Julius Thomas,Portland State (OR),76.63,246,10.25,33,4.64,16,35.5,111,4.31,6.96,11.95,STRONG,TE,7,21,71,4,129,1,537,43,209,5.747,3.305
2011,Jurrell Casey,Southern California,72.63,300,8.88,32,5.04,26,27.5,101,4.78,7.51,,BIG,DL,10,72,142,3,77,13,799,205,388,4.838,2.593
2011,Justin Houston,Georgia,74.88,270,10.88,34.5,4.62,30,36.5,125,4.37,6.95,11.46,STRONG,LB,13,74,170,3,70,6,847,240,422,8.024,5.608
2011,Justin Rogers,Richmond (VA),70.5,180,8.25,31.38,4.45,14,33,114,4.2,7.21,11.4,SKILL,DB,5,4,39,7,206,14,300,9,133,4.332,1.974
2011,Justin Watt,Wisconsin,77.38,290,11.13,34,4.81,34,37,120,4.21,6.88,,BIG,DL,12,110,151,1,11,11,1785,1250,885,8.785,5.686
2011,Keith Williams,Nebraska,76,318,10,32.38,5.28,23,24.5,93,5.03,8.42,,BIG,OL,2,0,2,6,196,4,325,13,135,3.093,1.951
2011,Kendall Hunter,Oklahoma State,67.25,199,8.75,31,4.46,24,35,122,4.21,6.74,11.19,STRONG,RB,5,12,45,4,115,19,595,64,241,6.849,3.785
2011,Kenneth Wright,Mississippi State,75,246,9,34.88,4.75,20,32,120,4.46,7.26,11.82,STRONG,LB,11,64,161,4,99,3,671,104,293,5.072,3.554
2011,Lance Kendricks,Wisconsin,74.88,243,9.63,32,4.65,25,34.5,122,4.15,6.94,11.9,STRONG,TE,9,16,137,2,47,15,1049,430,559,7.556,4.907
2011,Lee Smith,Marshall (WV),77.75,266,9.75,34.38,4.94,25,29,108,4.28,7.16,12,STRONG,TE,11,5,149,5,159,31,431,28,151,5.173,3.658
2011,Lee Ziemba,Auburn,78,317,9.63,34,5.5,20,29,95,4.65,7.74,,BIG,OL,1,1,6,7,244,3.912,2.5
2011,Leonard Hankerson,Miami (FL),73.5,209,10.63,32.25,4.4,14,36,117,4.21,6.94,11.37,SKILL,WR,5,12,41,3,79,15,786,195,378,6.494,3.738
2011,Luke Stocker,Tennessee,76.75,258,9.75,33,4.68,27,33,115,4.4,7.03,11.95,STRONG,TE,11,5,142,4,104,8,646,86,275,6.804,4.719
2011,Marcus Cannon,Texas Christian,77,358,9.13,34,5.26,33,30.5,105,4.97,8.07,,BIG,OL,12,43,124,5,138,10,503,37,189,5.719,4.463
2011,Marcus Gilchrist,Clemson,70,195,8.5,31.38,4.45,26,38.5,119,4.12,6.81,11.19,SKILL,DB,10,33,128,2,50,18,1018,400,538,7.208,4.278
2011,Mark Ingram,Alabama,69.13,215,9.5,30.75,4.62,21,31.5,113,4.62,7.13,,STRONG,RB,12,66,156,1,28,28,1311,660,714,4.146,2.123
2011,Markus White,Florida State,75.5,266,10,33.38,4.86,14,32.5,117,4.51,7.25,,BIG,DL,2,0,5,7,224,32,258,2,124,5.665,2.727
2011,Martez Wilson,Illinois,76,250,9.75,34.63,4.42,23,36,124,4.28,7.04,,STRONG,LB,3,2,38,3,72,8,833,230,412,8.138,5.328
2011,Marvin Austin,North Carolina,73.63,309,10.25,32.63,4.84,38,30.5,112,4.4,7.33,,BIG,DL,4,2,26,2,52,20,998,380,525,7.658,4.653
2011,Mason Foster,Washington,73.25,245,9.63,31,4.75,22,31,110,4.45,7.14,12.26,STRONG,LB,8,40,107,3,84,20,755,170,355,4.624,2.956
2011,Michael Mohamed,California,75,239,9.5,33,4.65,21,32,115,4,6.7,11.25,STRONG,LB,5,4,26,6,189,29,344,16,137,6.612,3.852
2011,Michael Person,Montana State,76.5,299,9.63,32.75,5.07,21,28,108,4.5,7.44,,BIG,OL,9,23,73,7,239,5.505,2.919
2011,Mikel Leshoure,Illinois,71.63,227,9.5,32.63,4.56,21,38,122,4.4,6.82,,STRONG,RB,3,5,17,2,57,25,951,330,494,6.511,3.888
2011,Muhammad Wilkerson,Temple,76.13,315,10,35.25,4.96,27,26,106,4.59,7.31,,BIG,DL,8,58,108,1,30,30,1276,620,696,6.556,3.848
2011,Nate Solder,Colorado,80.25,319,9.88,35.5,4.96,21,32,110,4.34,7.44,,BIG,OL,11,64,146,1,17,17,1564,950,821,7.146,4.286
2011,Niles Paul,Nebraska,72.88,224,8.88,31,4.45,24,34.5,117,4.14,6.9,11.75,SKILL,WR,8,7,88,5,155,27,444,29,157,7.519,4.699
2011,Owen Marecic,Stanford,72.5,248,9.13,32.63,4.87,22,28.5,102,4.56,7.1,11.71,STRONG,RB,2,0,24,4,124,28,557,48,220,3.680,2.352
2011,Patrick Peterson,Louisiana State,72.25,219,9.25,32,4.31,15,38,126,4.07,6.58,11.01,SKILL,DB,13,103,201,1,5,5,2184,1700,953,8.014,4.821
2011,Pernell McPhee,Mississippi State,74.63,278,9,34.38,4.91,20,28.5,107,4.59,7.13,,BIG,DL,11,28,141,5,165,5,412,25,145,5.117,2.307
2011,Phil Taylor,Baylor,75.25,334,10.75,34,5.09,31,29.5,100,4.77,7.75,,BIG,DL,4,19,44,1,21,21,1457,800,781,5.898,3.909
2011,Prince Amukamara,Nebraska,72,206,8.5,30.5,4.38,15,38,128,4.08,6.97,11.34,SKILL,DB,9,36,113,1,19,19,1508,875,801,7.311,4.367
2011,Quinton Carter,Oklahoma,72.63,208,9.25,31.5,4.57,23,34.5,121,4.06,7.05,11.5,SKILL,DB,4,5,30,4,108,12,627,78,262,6.697,4.48
2011,Rahim Moore,UCLA,71.75,202,9.63,30.25,4.58,11,35,115,3.96,6.98,,SKILL,DB,5,20,64,2,45,13,1071,450,574,4.795,2.521
2011,Randall Cobb,Kentucky,70.25,191,9.38,31,4.46,16,33.5,115,4.34,7.08,11.56,SKILL,WR,13,64,166,2,64,32,892,270,454,4.782,2.558
2011,Rashad Carmichael,Virginia Tech,70,192,9,31.75,4.53,13,31,116,4.06,6.69,11.22,SKILL,DB,3,2,19,4,127,31,545,45,213,4.822,2.089
2011,Richard Sherman,Stanford,74.63,195,9.75,32,4.54,16,38,125,4.33,6.82,11.44,SKILL,DB,11,97,144,5,154,26,447,30,158,6.499,4.318
2011,Rob Housler,Florida Atlantic,77.38,248,9.75,34.5,4.46,22,37,117,4.21,6.9,11.69,STRONG,TE,5,9,65,3,69,5,854,245,427,8.074,5.056
2011,Robert Quinn,North Carolina,76,265,10.13,34,4.62,22,34,116,4.4,7.13,,BIG,DL,12,69,169,1,14,14,1663,1100,853,6.917,3.833
2011,Robert Sands,West Virginia,76.38,217,9.75,33.38,4.53,12,35,124,4.06,7.03,11.2,SKILL,DB,1,0,1,5,134,6,518,39,197,6.409,3.979
2011,Rodney Hudson,Florida State,74.38,299,9.38,32.5,5.27,27,25.5,95,4.96,8.03,,BIG,OL,12,61,159,2,55,23,969,350,506,3.292,2.046
2011,Roy Helu,Nebraska,71.5,219,10.25,31.38,4.4,11,36.5,119,4.01,6.67,11.07,STRONG,RB,5,13,57,4,105,9,642,84,272,6.046,2.872
2011,Ryan Whalen,Stanford,73.13,202,9,30,4.53,18,38.5,123,4.09,6.67,11.21,SKILL,WR,3,0,17,6,167,7,406,25,144,7.434,4.74
2011,Ryan Williams,Virginia Tech,69,212,9,30.75,4.59,19,40,123,4.18,6.96,11.4,STRONG,RB,2,1,5,2,38,6,1157,520,628,6.119,3.309
2011,Shane Vereen,California,70.25,210,9,30.63,4.49,31,34,115,4.28,6.95,11.58,STRONG,RB,7,25,79,2,56,24,960,340,500,6.573,3.713
2011,Shaun Chapas,Georgia,74.13,247,9.5,32,4.87,23,35.5,116,4.4,7.13,,STRONG,RB,2,0,6,7,220,28,267,3,127,5.440,4.002
2011,Shiloh Keo,Idaho,71.25,219,9.5,30,4.74,24,32.5,110,3.9,6.55,11.19,SKILL,DB,6,8,56,5,144,16,481,34,177,5.873,3.8
2011,Sione Fua,Stanford,73.5,308,10.5,34,5.28,30,24,101,4.54,7.54,,BIG,DL,4,5,40,3,97,1,682,112,301,4.781,2.816
2011,Stefen Wisniewski,Penn State,75,313,10.38,33,5.29,30,28.5,100,4.63,7.51,,BIG,OL,10,41,139,2,48,16,1038,420,552,5.303,3.449
2011,Stephen Schilling,Michigan,76.25,308,9.63,32.75,5.18,30,25.5,98,4.62,7.73,,BIG,OL,4,5,26,6,201,9,312,11,134,5.310,3.314
2011,Stevan Ridley,Louisiana State,71.25,225,9.25,31.88,4.65,18,36,118,4.21,6.78,,STRONG,RB,8,25,73,3,73,9,826,225,407,5.684,3.034
2011,Taiwan Jones,Eastern Washington,71.63,194,8.75,29.5,4.53,13,32,115,4.33,7.25,,STRONG,RB,13,3,139,4,125,29,553,47,218,3.883,1.511
2011,Terrell McClain,South Florida,73.63,297,10.13,32.75,4.98,29,28,104,4.56,7.48,,BIG,DL,9,17,92,3,65,1,885,265,449,5.885,3.255
2011,Torrey Smith,Maryland,72.88,204,8.63,32.63,4.41,19,41,126,4.13,6.72,11.33,SKILL,WR,8,37,119,2,58,26,942,320,489,8.198,5.135
2011,Tyler Sash,Iowa,72,211,9.38,30,4.62,11,33,108,4.27,6.9,11.56,SKILL,DB,2,1,23,6,198,6,320,12,135,3.952,2.118
2011,Vincent Brown,San Diego State,71.25,187,10.25,33,4.68,12,33.5,121,4.25,6.64,,SKILL,WR,5,9,38,3,82,18,767,180,364,4.079,2.239
2011,Virgil Green,Nevada,75.38,249,9.25,33.5,4.54,23,42.5,130,4.4,6.9,11.63,STRONG,TE,10,8,137,7,204,12,305,10,134,7.986,5.371
2011,Von Miller,Texas A&M,74.63,246,9.25,33.5,4.42,21,37,126,4.06,6.7,11.15,STRONG,LB,13,104,173,1,2,2,2649,2600,988,8.373,5.183
2012,Akiem Hicks,Regina (Canada),76.63,318,10.25,35.13,5.21,26,31.5,108,4.86,7.75,,BIG,DL,11,54,149,3,89,25,725,145,333,5.692,4.063
2012,Alfred Morris,Florida Atlantic,69.88,219,10.25,31.38,4.63,16,35.5,117,4.19,7.01,11.86,STRONG,RB,9,36,114,6,173,13,388,22,140,5.011,2.401
2012,Amini Silatolu,Midwestern State (TX),75.63,311,10.13,33,5.33,28,31.5,107,4.87,7.95,,BIG,OL,7,18,54,2,40,8,1131,500,612,4.939,3.745
2012,Andrew Tiller,Syracuse,76.38,324,9.38,33.25,5.44,16,23,85,4.8,7.92,,BIG,OL,5,6,28,6,179,19,371,20,138,2.456,1.321
2012,Antonio Allen,South Carolina,73.5,210,9.38,32.5,4.58,17,34,118,4.25,7.02,11.59,SKILL,DB,5,9,50,7,242,5.726,3.828
2012,Asa Jackson,Cal Poly,70,191,9,29.13,4.48,19,34.5,118,4.03,6.97,,SKILL,DB,6,3,26,5,169,9,400,24,143,6.170,3.426
2012,Audie Cole,North Carolina State,76.13,246,10,32.75,4.76,15,35,114,4.29,6.96,,STRONG,LB,5,7,57,7,210,18,290,7,131,5.209,3.132
2012,Ben Jones,Georgia,74.63,303,9.63,32.5,5.35,29,30.5,105,4.74,7.95,,BIG,OL,11,58,172,4,99,3,671,104,293,4.595,3.308
2012,Bernard Pierce,Temple,72.25,218,9.25,31.5,4.45,17,36.5,123,4.28,7.07,,STRONG,RB,4,10,52,3,84,20,755,170,355,6.046,3.262
2012,Billy Winn,Boise State,76,294,9,32.5,4.86,24,27,107,4.44,7.37,,BIG,DL,9,15,74,6,205,13,302,9,133,6.218,3.263
2012,Bobby Massie,Mississippi,78.13,316,9,35,5.18,22,27.5,103,4.95,7.7,,BIG,OL,10,45,131,4,112,16,609,70,250,4.771,3.066
2012,Bradie Ewing,Wisconsin,71.75,239,10.38,31.38,4.73,14,36.5,120,4.16,7.14,11.81,STRONG,RB,2,0,2,5,157,29,438,29,154,4.951,2.787
2012,Brandon Marshall,Nevada,73.38,242,10.38,33.75,4.72,28,30.5,108,4.09,7.05,11.87,STRONG,LB,7,30,74,5,142,14,489,35,181,5.949,3.591
2012,Brandon Mosley,Auburn,77.63,314,11,34,5.14,30,27,103,4.78,7.43,,BIG,OL,3,2,22,4,131,3,529,41,204,6.193,4.092
2012,Brandon Thompson,Clemson,74,314,10,33.5,5.2,35,31,100,4.71,7.97,,BIG,DL,4,7,39,3,93,29,703,128,316,5.334,3.677
2012,Brandon Washington,Miami (FL),74.88,320,9.75,33,5.14,28,25,101,4.87,8.22,,BIG,OL,2,0,1,6,200,8,315,11,134,4.420,2.875
2012,Brian Quick,Appalachian State (NC),75.5,220,9.75,34.25,4.5,15,34,119,4.23,7.1,,SKILL,WR,7,11,84,2,33,1,1228,580,670,6.205,4.006
2012,Casey Hayward,Vanderbilt,71.38,192,,30.25,4.47,19,34,119,3.9,6.76,11.1,SKILL,DB,11,49,152,2,62,30,909,284,466,6.787,3.802
2012,Chandler Jones,Syracuse,77.38,266,,35.5,4.77,22,35,120,4.38,7.07,,BIG,DL,11,77,154,1,21,21,1457,800,781,7.244,4.139
2012,Charles Mitchell,Mississippi State,70.75,202,9.5,30.25,4.56,19,37,127,4.22,6.93,11.78,SKILL,DB,1,1,10,6,192,32,336,15,136,6.420,4.267
2012,Chris Givens,Wake Forest,71.13,198,8.25,31.25,4.35,19,33.5,118,4.23,6.97,,SKILL,WR,4,12,60,4,96,32,687,116,305,6.389,3.681
2012,Chris Rainey,Florida,68.38,180,9.5,30.75,4.36,16,36.5,120,3.93,6.5,11.06,STRONG,RB,2,1,18,5,159,31,431,28,151,6.070,2.998
2012,Christian Thompson,South Carolina State,73,211,8.38,31.5,4.42,18,31.5,122,4.13,7.33,11.72,SKILL,DB,1,0,7,4,130,2,533,42,206,6.528,4.023
2012,Cordy Glenn,Georgia,77.75,345,10.13,35.75,5.08,31,23.5,93,5,8.13,,BIG,OL,8,38,97,2,41,9,1118,490,604,5.196,3.548
2012,Corey White,Samford (AL),73,206,9.38,31.63,4.53,15,37.5,126,4.22,6.72,,SKILL,DB,5,12,66,5,162,2,422,27,148,6.754,4.294
2012,Coty Sensabaugh,Clemson,71.25,189,9,31,4.33,15,37,122,4.06,6.6,,SKILL,DB,8,19,107,4,115,19,595,64,241,6.979,3.757
2012,Dan Herron,Ohio State,69.75,213,9,32,4.57,22,35,117,4.04,6.97,11.6,STRONG,RB,4,5,35,6,191,31,338,15,136,6.297,3.37
2012,Darius Fleming,Notre Dame,73.63,245,9.38,33,4.71,27,33.5,114,4.28,7.03,,STRONG,LB,4,1,11,5,165,5,412,25,145,6.367,4.178
2012,David DeCastro,Stanford,76.88,316,10,32.38,5.32,34,29.5,98,4.56,7.3,,BIG,OL,9,69,125,1,24,24,1389,740,752,6.188,4.195
2012,David Paulson,Oregon,75.25,246,10.13,32.75,4.79,21,32,110,4.4,7.18,11.9,STRONG,TE,2,1,32,7,240,4.749,3.196
2012,DeVier Posey,Ohio State,73.63,211,9.63,31.63,4.39,14,36.5,123,4.15,7.03,,SKILL,WR,3,2,26,3,68,4,862,250,433,6.945,4.185
2012,Demario Davis,Arkansas State,74,235,9,32,4.49,32,38.5,124,4.28,7.19,11.65,STRONG,LB,12,98,194,3,77,13,799,205,388,7.807,5.217
2012,Derek Wolfe,Cincinnati,77.13,295,10.75,33.25,4.93,33,33.5,108,4.44,7.26,,BIG,DL,9,48,122,2,36,4,1184,540,644,7.883,4.971
2012,Donald Stephenson,Oklahoma,77.5,312,9.88,34.88,4.94,19,35.5,114,4.78,7.52,,BIG,OL,6,18,80,3,74,10,819,220,403,6.262,3.877
2012,Dontari Poe,Memphis,75.5,346,9.63,32,4.89,44,29.5,105,4.56,7.9,,BIG,DL,9,55,128,1,11,11,1785,1250,885,7.085,4.644
2012,Doug Martin,Boise State,69.25,223,9,30.5,4.46,28,36,120,4.16,6.79,11.29,STRONG,RB,7,39,84,1,31,31,1260,600,687,7.495,4.36
2012,Dwayne Allen,Clemson,75.13,255,9.63,33,4.85,27,32,110,4.37,7.12,12.07,STRONG,TE,7,12,86,3,64,32,892,270,454,5.466,3.941
2012,Edwin Baker,Michigan State,68,204,8.13,29.63,4.44,20,35,111,4.31,7.27,,STRONG,RB,3,1,6,7,250,4.935,2.457
2012,Fletcher Cox,Mississippi State,76,298,10.38,34.5,4.77,30,26,103,4.53,7.07,,BIG,DL,12,95,188,1,12,12,1741,1200,874,6.829,3.843
2012,George Iloka,Boise State,75.63,225,9.63,34.5,4.6,20,34.5,124,4.03,7.03,11.75,SKILL,DB,9,29,103,5,167,7,406,25,144,7.183,5.082
2012,Harrison Smith,Notre Dame,73.88,213,10.25,32.63,4.54,19,34,122,4.12,6.63,,SKILL,DB,12,65,176,1,29,29,1294,640,705,7.287,4.675
2012,J.R. Sweezy,North Carolina State,76.75,298,,34,4.97,21,36,113,4.41,7.4,,BIG,DL,9,47,117,7,225,6.649,3.826
2012,Jamell Fleming,Oklahoma,70.63,206,9.5,31.25,4.43,23,34,125,3.97,6.71,10.75,SKILL,DB,4,5,46,3,80,16,779,190,374,7.738,4.595
2012,James Hanna,Oklahoma,75.75,252,9.88,33.13,4.43,24,36,122,4.11,6.76,11.43,STRONG,TE,6,3,78,6,186,26,352,17,137,8.755,5.581
2012,James-Michael Johnson,Nevada,73.13,241,9.38,32.88,4.6,23,37,124,4.37,7.34,12.06,STRONG,LB,4,11,48,4,120,24,574,54,229,6.541,4.463
2012,Jarius Wright,Arkansas,69.63,182,8.5,31.5,4.39,11,38,120,4.03,6.93,,SKILL,WR,8,24,111,4,118,22,582,58,234,5.595,2.557
2012,Jaye Howard,Florida,75,301,9.88,33,4.78,24,27.5,106,4.47,7.32,,BIG,DL,5,17,45,4,114,18,600,66,244,6.195,3.203
2012,Jeff Allen,Illinois,75.88,307,10,33.5,5.17,26,27.5,102,4.9,8.01,,BIG,OL,8,27,84,2,44,12,1082,460,581,4.490,2.957
2012,Jerron McMillian,Maine,71.13,203,9.38,30.63,4.47,17,36.5,120,4.22,6.69,,SKILL,DB,2,2,28,4,133,5,522,40,200,6.691,3.952
2012,Jordan White,Western Michigan,71.75,208,9.25,31.5,4.63,14,35,119,4.13,6.84,11.4,SKILL,WR,1,0,3,7,244,5.312,3.224
2012,Josh LeRibeus,Southern Methodist (TX),75.25,312,9.38,32.5,5.31,29,26,96,4.65,7.64,,BIG,OL,7,11,50,3,71,7,840,235,417,4.658,2.955
2012,Josh Norman,Coastal Carolina (SC),72.25,197,9.25,32.75,4.61,14,33,124,4.23,7.09,,SKILL,DB,12,43,141,5,143,15,485,35,179,4.663,2.976
2012,Josh Robinson,Central Florida,70.13,199,10.13,31.25,4.29,17,38.5,133,3.97,6.55,11.65,SKILL,DB,8,10,93,3,66,2,877,260,443,7.890,4.68
2012,Junior Hemingway,Michigan,72.88,225,9.63,32.5,4.48,21,35.5,124,3.98,6.59,11.16,SKILL,WR,3,2,31,7,238,8.261,5.265
2012,Juron Criner,Arizona,74.5,224,10.5,32,4.66,17,38,117,4.3,7.15,,SKILL,WR,2,1,13,5,168,8,403,24,143,5.668,4.329
2012,Justin Bethel,Presbyterian (SC),71.63,200,9.75,32.38,4.52,19,39.5,131,4.3,6.79,,SKILL,DB,12,20,193,6,177,17,377,21,138,6.993,4.638
2012,Kelechi Osemele,Iowa State,77.5,333,10.25,35.88,5.22,32,26.5,104,4.87,7.91,,BIG,OL,9,47,101,2,60,28,925,300,477,5.603,4.128
2012,Kelvin Beachum,Southern Methodist (TX),74.88,303,9.38,33.25,5.38,19,28.5,101,4.8,7.79,,BIG,OL,12,54,163,7,248,2.935,1.637
2012,Kendall Reyes,Connecticut,76.13,299,9.5,33.25,4.82,36,34.5,113,4.53,7.43,,BIG,DL,5,22,76,2,49,17,1028,410,545,8.010,5.131
2012,Keshawn Martin,Michigan State,71.5,188,9.25,31.5,4.42,13,39.5,122,4.13,6.85,11.16,SKILL,WR,5,7,58,4,121,25,570,52,227,6.285,3.323
2012,Kevin Zeitler,Wisconsin,76,314,10.25,32.75,5.32,32,29,101,4.61,7.77,,BIG,OL,12,62,182,1,27,27,1330,680,724,5.476,3.836
2012,Kheeston Randall,Texas,76.63,293,9.63,33.75,5,28,34,111,4.84,7.49,,BIG,DL,1,1,12,7,215,23,278,5,129,6.648,4.374
2012,Kyle Wilber,Wake Forest,76,249,9.25,33.25,4.73,25,33.5,117,4.31,7.11,,STRONG,LB,10,13,135,4,113,17,604,68,247,6.523,4.548
2012,LaMichael James,Oregon,68,194,9,30.25,4.35,15,35,123,4.12,6.88,,STRONG,RB,4,2,18,2,61,29,917,292,471,5.753,2.646
2012,Ladarius Green,Louisiana-Lafayette,77.75,238,10.13,34.5,4.45,16,34.5,124,4.47,7.12,12.08,STRONG,TE,5,11,53,4,110,14,618,74,256,6.231,3.813
2012,Lamar Holmes,Southern Mississippi,77.38,323,9.63,35.25,5.29,22,27,104,4.8,7.74,,BIG,OL,3,10,21,3,91,27,714,136,325,4.482,2.988
2012,Lavonte David,Nebraska,72.63,233,8.75,31.75,4.57,19,36.5,119,4.22,7.28,,STRONG,LB,12,86,181,2,58,26,942,320,489,5.967,3.522
2012,Luke Kuechly,Boston College,75.25,242,9.75,31,4.58,27,38,123,4.12,6.92,11.43,STRONG,LB,8,91,118,1,9,9,1887,1350,907,8.392,5.473
2012,Malik Jackson,Tennessee,76.75,284,9,33.75,4.85,25,28,105,4.41,7.38,,BIG,DL,10,45,142,5,137,9,507,38,191,6.473,3.499
